,text,source,page,chunk_id
1774,"for attracting AI talent. Data and Computing Infrastructure Launch and lead multilateral level diplomatic efforts for datasharing among countries with small populations. Worldclass cloud and computing infrastructure with strict dataresidency requirements. Ethics and Governance of AI Strong AI Ethics and Governance framework rooted in local context and aligned to international norms. Guidelines for the level of explainability required for different types of decisions made by AI algorithms.AI Augmented Jobs  Encourage local businesses to embrace new AI solutions.  Invest in people and their ideas for Qatars future through training, immersive experiences and startup funds.Knowledge Economy  Attractive jurisdiction to incorporate AIdriven businesses.  Lead and participate in international efforts to standardize the use of AI.EXECUTIVE SUMMARY Qatar AIX Future",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,2,8c9a4c800c0a4da3bbb6fcf41ab986b5
1775,"4Qatar needs an overarching AI strategy that supports the national vision and is rooted in its local context. The goal of this strategy is to leverage AI to secure Qatars economic and strategic future, as envisioned in QNV2030, and prepare the society for effective adoption of AI technology that is aligned with local needs and traditions. The AI Strategy is structured around six thematic pillars which together will guide Qatar to transform itself for an AIX Future. The moniker AIX refers to the emerging consensus that AI technology will permeate into all secular aspects of human endeavors health, entertainment, business activity, education and research. Modern AI is predicated on the use of data as a strategic resource. Raw data needs to be coupled with technological capability to produce new AIdriven products which will transform the normative basis of how societies operate and function. Having invested heavily in an education and research infrastructure,",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,3,173ebcf8339f4826bf9e8bce82e82f4a
1776,"of how societies operate and function. Having invested heavily in an education and research infrastructure, Qatar is poised to play a leadership role in an AIX Future.INTRODUCTION Artificial Intelligence AI is a transformative technology of the 21st century and one of the main arenas in which nations of the world will compete. The CEO of Google has stated that AI may be more important than fire or electricity. This is an exaggeration, but it has become very clear that AI will transform all facets of human society  education, healthcare, transportation, business, entertainment, warfare, and more. The origins of AI lie in the USA and the most recent developments in the field have come from North America. However, other countries are vying for AI superpower status. China aims to be the global leader in AI by  and is investing heavily to achieve this goal, especially in the use of Data as a strategic",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,3,921f6d45145d47afa48aa9eadd2f145f
1777,"in AI by  and is investing heavily to achieve this goal, especially in the use of Data as a strategic asset. Countries such as Canada, Japan, and the UK have also adopted AI strategies that aim at global leadership. Other countries such as Denmark, Taiwan, and South Korea have developed AI strategies that do not necessarily aim at global leadership, but rather at promoting the use of AI throughout society and developing AI solutions for local needs1. Increasing local AI adoption is the beginning of a journey to become competitive as a society in the global economy. The leadership in many advanced countries have concluded that capacity building in AI technology is vital for a sustainable and viable economy. As AIs leverage increases in a connected world economy, we will increasingly see a winner takes all trend dominating in businesses. This will have a serious implication on how nations, organizations,",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,3,359e42a4b233456e940b5bdb15733abe
1778,"trend dominating in businesses. This will have a serious implication on how nations, organizations, or even individuals think about building AI capacity and applications that are viable. In a world where innovative ideas and software can originate anywhere and thrive, excellence is not just a lofty goal to achieve but a necessary requirement. There is no escape from excellence in the impending AI future.THE GLOBAL AI RACE",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,3,5e6b39c1c5e04a9abbcdaf97968490ef
1779," National Artificial Intelligence Strategy for QatarQatar is a forward looking nation and has a clearly stated vision of using its economic advantage derived from fossil fuels to transform itself into a knowledgebased economy. Indeed, the investments that Qatar has already made in research and development efforts in AI can serve as a foundation to build strong capabilities in the area and provide a head start to make globally recognized AIbased solutions. For Qatar, following are the threats and opportunities in an AI future Threats In Qatar, economic diversification has been identified as an inescapable step towards becoming a knowledgedriven society. This implies that Qatar must become globally competitive in selective niche areas. As AI permeates into all sectors of human activity, not competing in the AI arena will significantly hurt Qatars plans of diversification. AIenabled automation will have a profound impact on the employment landscape in all countries.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,4,a8db8a87c72f484193a8b0511912dba1
1780,"significantly hurt Qatars plans of diversification. AIenabled automation will have a profound impact on the employment landscape in all countries. As Qatari citizens are overwhelmingly employed in administrative white collar occupations, the threat of job tasks becoming susceptible to automation is very real in Qatar. Opportunities Qatar has a small, educated and information technology savvy population. Using AI derived automation to augment human capability that enhances both capacity and capability of the Qatari workforce is entirely possible in a reasonably short time horizon. By making judicious investment in AI technology, Qatar can accrue downstream benefits by owning the future means of production. WHY QATAR SHOULD PARTICIPATE IN THE AI RACE",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,4,ec756a53fb024ceeafcb249085887463
1781,"6The term Artificial Intelligence is not new. It was coined in the summer of  by a group of renowned American scientists2. However, the field of AI in its early days had a history of overpromising and under delivering. The public in the s and s were fascinated by promises of thinking machines that can understand language, play chess, and diagnose diseases, only to be disappointed when none of these predictions materialized in a meaningful way. This led to periods of disenchantment with AI and withdrawal of funding for AI projects, the so called AI Winters. Since the 1990s AI has been able to deliver on its promises and there has been a much better understanding of its capabilities and its limitations. A narrow form of AI grounded in data has taken root and won over skeptics. AI was finally able to beat a world chess champion, drive a car autonomously, and defeat the two greatest champions in the Jeopardy! game show3. AI became an integral part of many",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,5,21aef78fa65d42658456d1bc7588190f
1782,"defeat the two greatest champions in the Jeopardy! game show3. AI became an integral part of many technologies such as web search engines, natural language processing, logistics optimization, robotics, and medical diagnosis. The period since  onwards can be truly called an AI Spring. AI is no longer a technology component, but rather the main enabler for many business and scientific solutions, from image recognition to self driving cars to targeted political advertisements. The confluence of Big Data, algorithms and access to cheap computing power through cloud computing has created Computing power Computers become increasingly powerful and inexpensive every year Algorithms New algorithms learn from many data examples but require extensive computing power Big Data Over the last two years alone  of the data in the world was generated AI SPRING  BIG DATA, ALGORITHMS, AND CLOUD The Virtuous Cycle Enabling AI Revolution AI",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,5,773389cebb954eacbf51a51bb8de8e2b
1783,"The National AI strategy of Qatar has six pillars education, data access, employment, business, research, and ethics. It envisions two roles for Qatar First, Qatar must become capable of producing world class AI applications in areas of national interest and have a business environment enabling the use AI as a driver for innovation. Second, Qatar must be an efficient consumer of AI, with a properly educated citizenry, sound laws, and ethical guidelines. The national AI strategy would be a powerful technological enabler for the Qatar National Vision . QNV  is itself organized around four pillars economic, social, human, and environmental, and AI is indispensable for all the four pillars. For example, the economic pillar calls for the development of a knowledgebased economy. By investing in AI education and homegrown AI solutions, the effort to ground the economy on knowledge capital can be accelerated.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,6,f1d40ba1a4d64a73815f4fd9886ee587
1784,"in AI education and homegrown AI solutions, the effort to ground the economy on knowledge capital can be accelerated. Similarly, developing an endogenous AIbased capacity for promoting transportation efficiency can help reduce pollution and foster environmental development. There are six pillars that we have identified for Qatars AI strategy. These cover all aspects of AI relevant to Qatar and provide a framework for organizing action plans and investments in the future. PILLARS OF QATARS AI STRATEGY",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,6,ff85ead2c90f4fd5ab9f8a0dbb7036ff
1785,"8Developing and even using AI technology requires special skills that are in short supply all over the world. AI is likely to be embedded in all aspects of human activity, a phenomenon that can be called AIX . There is massive demand for AI talent, driving up salaries and creating intense competition among companies to hire in AI related roles such as data scientists and software engineers. Data science and AI courses at major universities and through online providers attract literally thousands of students. Thus, the first pillar of Qatars national AI strategy should be education and training. Qatar is uniquely positioned to reap the benefits of AI. More than  of the Qatari population uses the Internet, one of the highest rates in the world. Widespread Internet usage indicates that Qatari citizenry is constantly being exposed to AIenabled technology including computer vision, language and speech",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,7,db4892fc74b14ff4bbebd7fcc69096b7
1786,"is constantly being exposed to AIenabled technology including computer vision, language and speech processing and digital maps. When it comes to AI, the future has already arrived. Designing and producing AIproducts that are optimized for local needs and usage is not as farfetched as it might seem and can be enabled by necessary education and training. AIX Paradigm AI education should be an integral part of the curriculum at all educational levels in all disciplines. At the K level, younger students should learn to deal with the recommendations of AI. For example, AI typically provides its recommendations in the form of probabilities, so students should learn the basics of decisionmaking in the face of uncertainty. The move away from sensebased towards intellectual perception is rooted in medieval Islamic philosophy5. Students should also learn about interacting with AI as part of their environment. For example, learning to reject the recommendations",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,7,f66c610106534ebab66ab89e298b4f2c
1787,"about interacting with AI as part of their environment. For example, learning to reject the recommendations of AI that clearly disagree with common sense. Older students should have the opportunity to learn technical and philosophical aspects of AI. It is also important to teach the teachersabout AI by developing professional learning courses or online training. At the university level, computingrelated departments should prepare their graduates for careers in STEM and AI disciplines. Other academic departments should be attuned to the use of AI in their disciplines and educate their graduates to be prepared when they encounter it. AI education also encompasses AI coursesor boot camps that prepare those already in the workforce to work in AIrelated jobs, especially if their current jobs can be replaced by AI. In addition, management and executive training that educates business leaders on the necessary basics of AI should be available6.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,7,c496d7d830a745d99e268dfa9bf6e293
1788,"and executive training that educates business leaders on the necessary basics of AI should be available6. Finally, in addition to growing local AI talent, Qatar should attract top AI international talent in education, research, and entrepreneurship by introducing fasttrack residency permits and creating a techfriendly investment environment. Pillar  Race for Talent in the AIX Era RECOMMENDATIONS  Develop a strong academic and experiential learning curriculum for the AIX future i.e., projects activity driven for K to build local capacity for managing interactions with AI, imaginingplanning AI solutions from a young age, and building strong foundations in computational methods and STEM curriculum to develop AI applications in the future. Quantify the amount of necessary talent required in STEM disciplines to inculcate an AI ecosystem.  Design degree programs with inbuilt apprenticeship pathways e.g., AI based medicine where",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,7,395e3e3903d6418e8b13cf37c0db4a2c
1789,"in STEM disciplines to inculcate an AI ecosystem.  Design degree programs with inbuilt apprenticeship pathways e.g., AI based medicine where students can interact with researchers and businesses for building Qatarrelevant AI applications.  Promote a vibrant research and entrepreneurship ecosystem for innovative AI applications that naturally align with Qatars national interest.  Adopt strategies for attracting top AI talent from all over the world such as internationally competitive incentives, fasttrack residency, easy yet wellregulated data access to facilitate innovation, and policies to encourage integration of locally developed AI solutions.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,7,62a2d536561d4d4caf3378643df88933
1790," National Artificial Intelligence Strategy for QatarRECOMMENDATIONS  Qatar should create a data strategy office responsible for educating government and business organizations and developing guidelines for the use of data as a strategic resource. Qatar should develop guidelines for data sharing that encourage people with data to share it and make clear the best practices for doing so. The guidelines should spell out the obligations of the receiver of the data. For government entities, these guidelines can be elevated to be mandatory policies.  Qatar should launch and lead multilateral level diplomatic efforts for datasharing among countries with small populations. For most countries including Qatar, developing successful AI applications that can generate export revenue wont be possible without greater data sharing at a global level. There is no such multilateral initiative in the world, hence this is an opportunity for Qatar to take a leadership role.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,8,7299998253ea47b4be1b4f6a8394826d
1791,"no such multilateral initiative in the world, hence this is an opportunity for Qatar to take a leadership role.  Being a small country with a very diverse population, Qatar should leverage locally collected data by integrating and curating in ways that allow it to be repurposed and hence democratizes development of novel futuristic applications.The current AI revolution is based on Big Data, and modern AI models require large amounts of data to train them. Data is the key asset that underpins the resurgence in AI and its usage and release needs to be strategically shepherded. One way for Qatar to quickly gain an AI advantage is to develop data governance rules and guidelines that facilitate broad access to and sharing of data consistent with the recently released Qatar Data Privacy Laws7. Data sharing among organizations or even within an organization is impeded by two considerations.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,8,48f9dc4a8f4a4b75b4c92be3b1203854
1792,"Data sharing among organizations or even within an organization is impeded by two considerations. First, data has strategic and monetary value to the organization  there is a saying that data is the new oil8. Second, data sharing can violate the privacy of users. People with data are justifiably worried about these two considerations when they share data, so the tendency is not to share. Data release and sharing needs to be driven by a strategic imperative of enabling and promoting a local AI ecosystem. For example, China has been at the forefront of using data as a strategic tool to promote indigenous technology. Data is the new source code and this perspective needs to be adopted by decisionmakers in Qatar. Qatar has the unique advantage of being a small country that is well connected administratively. This makes development of broad data sharing guidelines possible, and it can be one of the competitive",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,8,c645077404db402e865d41e3bc2248ca
1793,"This makes development of broad data sharing guidelines possible, and it can be one of the competitive advantages of Qatar in the area of AI.Pillar  Data Access is Paramount",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,8,132cfb806339409eb13b8e0cadb3cb22
1794,"10Pillar  The Changing Landscape of Employment There is an intense ongoing debate among experts about the impact that AI technology will have on the future of employment and jobs in the coming years. The extreme view is that AI technology will result in massive employment disruption as many tasks that currently require human involvement have the potential of being replaced by AI. In a highly cited work carried out by researchers at Oxford University, over  of jobs in the US are under risk of becoming automated9. Economic theory suggests that the longterm financial returns on capital tend to be higher than labor and thus those who own capital will benefit disproportionately from AI technology. This has the potential of causing social upheaval and disequilibrium. The impact of AI technology on Qatar is likely to be very different from what other countries may experience. In fact, Qatar can leverage the AI revolution to realize its vision of transforming into",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,9,a30e99cc8eeb4a558925a1161996f7f1
1795,"experience. In fact, Qatar can leverage the AI revolution to realize its vision of transforming into a knowledge based economy by carefully investing in strategically important AI technologies. Qatar is home to around . million people out of which approximately  are local Qataris and the rest are nonQataris who reside in the country specifically on the basis of employment. Most Qataris working outside the military and security forces have whitecollar occupations, primarily in the public sector. Many of these whitecollar jobs are, in principle, susceptible to outright AI replacement or AI augmentation10. For example, according to the  Qatar Labor Survey,  of the Qatari male and  of the Qatari female workforce is employed in clerical positions11. Singleskill whitecollar positions such as these are most susceptible to automation. However, nearly  of economically active Qataris have a university education  one of the",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,9,d4ec99c26b994ac1ad6b059a3bce1322
1796,"However, nearly  of economically active Qataris have a university education  one of the highest rates in the world. By embracing AI and encouraging its citizens to be AIskilled, Qatar can become one of the first countries in the world where citizens and AI technology can work together in harmony.  Sidra Medicine",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,9,658adc92f0f1458983028dbe8a7e580e
1797," National Artificial Intelligence Strategy for QatarConsider the example of Qatars burgeoning medical tourism industry. Qatar is ranked 30th in the world12 for medical tourism and is rapidly developing a worldclass medical infrastructure with several hospitals having already obtained highly sought after international accreditation. AI technology can help Qatar accelerate the growth in medical tourism and provide knowledge jobs for Qatari citizens and residents. For example, international standards for the ratio of nurses to patients range from  to  depending on the nature of the medical treatment. However, many of the procedural tasks that a nurse carries out, like checking patient health parameters and delivery of medication, can be automated by existing AI technology. The replacement of these tasks will not only be costefficient, but will lead to higher quality",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,10,823add27e400413284bc42cc3265a05c
1798,"AI technology. The replacement of these tasks will not only be costefficient, but will lead to higher quality of service as machines are likely to make fewer human errors. Similarly Qatar is home to people from over eighty countries and there are at least eight large subpopulations which speak distinct languages. An AIbased speech and language translation system for medical communication can be built bottom up in Qatar and exported to the rest of the world. However, the more humaninteraction aspects of the nurse and patient relationship cannot be automated and Qatari residents can be trained to carry out this particular aspect of the nursing function. Thus, the augmentation of a nurses job with AI technology can be used to admit more patients per nurse, provide higher quality of care, and create specialized knowledgeintensive jobs. History shows that once the cost of using a new technology falls below a certain threshold then that",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,10,88471e266cf34a73b385c9796c6c0108
1799,"History shows that once the cost of using a new technology falls below a certain threshold then that technology rapidly permeates through society13. It is hard to predict what new applications will emerge that will take advantage of the emerging AI technology. What remains constant is that economics is often the key driver of technology adoption. One of the factors affecting the cost of adopting AI in Qatar compared to other countries is the ability of Qatar to import low cost labor from the developing world. Thus, the cost of labor intensive and inefficient solutions is often less than the cost of an AI solution leading to a situation where longterm efficiencies are sacrificed for shortterm benefits. RECOMMENDATIONS  Provide financial incentives to local businesses to embrace new AI solutions and resist the temptation of using lowcost labor as a substitute for embracing AI technology.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,10,dabba85237a5449da04010a54eb25ff6
1800,"of using lowcost labor as a substitute for embracing AI technology.  EducateTrain Qatari citizens in managing, building and investing in AI solutions for continuously improving the standards of living and economic productivity in Qatar.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,10,0f76e4db61d0479f8d30f4d0e4fa9b6d
1801,"12Pillar  New Business and Economic Opportunities Qatar has a modern, diverse, technologydriven business landscape. Besides a world leading oil and gas industry, Qatar is home to a major international airline, an influential financial sector, and a robust power generation enterprise. AI will transform the economic and business landscape in Qatar, and the national AI strategy should address this transformation. AI is already being adopted by businesses worldwide McKinsey estimates that global technology companies such as Google and Baidu spent a total of  billion on AI in . These technology companies are the early adopters of AI, but investment in AI is also happening in other sectors such as financial services, manufacturing, and agriculture. Early adopters are already seeing the benefits of AI, which is accelerating adoption by other companies. The national AI strategy of Qatar should enable existing businesses to adopt AI, and catalyze",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,11,55c585562a704cb19bed3b1d4dd04b6c
1802,"The national AI strategy of Qatar should enable existing businesses to adopt AI, and catalyze the creation of new businesses based on AI technology. For example, the Qatari government can provide guidelines and best practices for businesses that plan to adopt AI, or even direct financial and technical assistance to these businesses to help them in adopting AI technologies. Startup funds and incubators should be directed to focus on AIbased companies. Since data is essential for modern AI, enabling access to the data that businesses need for developing their AI models can be a major driver of the adoption of AI in businesses. The other component of modern AI is a powerful computing infrastructure. This infrastructure can be partly provided by the private sector but the government needs to play a role in ensuring that the computing infrastructure available to businesses is powerful enough to meet the demands of AI. For example, the internet connectivity within",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,11,f1724b413afa459c81ec71f75908a25a
1803,"businesses is powerful enough to meet the demands of AI. For example, the internet connectivity within Qatar and internationally should support the capacity requirements of AI. The government can accelerate the adoption of AI in the business sector by adopting AI in its own public services. That way businesses interfacing with AIenabled public services will feel the need to become AIenabled themselves. In addition, AIenabled public services can be a quick success for AI that is felt by Qatari citizens. The Qatari government has a solid foundation on which to base AI adoption in public services, since Qatar already has a strong digital government, with services such as Metrash, Hukoomi, and BaladiyaOun15. It is befitting to augment these services with AI capabilities, resulting in more efficient service delivery that better responds to citizens needs. RECOMMENDATIONS  Make investment commitments to develop programs for leveraging AI in areas of strategic importance",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,11,cf43a89af73e41a29caa6ae27cd712fc
1804,"RECOMMENDATIONS  Make investment commitments to develop programs for leveraging AI in areas of strategic importance for Qatar, e.g., oil and gas.  Build a regulatory and incentive framework that is stable, and makes Qatar an attractive jurisdiction to incorporate by AI driven businesses around the globe.  Develop and maintain cutting edge computing and connectivity infrastructure with a high degree of resilience.  Launch and participate in international efforts to bring standardization in all aspects of AI, e.g., network and systems architecture, data and application integration protocols, requirements on test case coverage, services, etc. that ensure a level playing field.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,11,69d312bbb2b4429480112a5d88e5628d
1805," National Artificial Intelligence Strategy for QatarPillar  Qatar  AI  X Focus Areas In some cases, it is appropriate to procure existing AI solutions and deploy them in Qatar. However, there will be cases where it is imperative to develop local homegrown AI solutions. The reason can be that the solution addresses specific local needs of Qatar, that Qatar is uniquely positioned to be a global leader in developing the solution, or that the solution is highly strategic and must be controlled locally. Qatar must ensure it has global AI research leadership in areas of national interest, and that local technology enterprises have sufficient technical capacity to develop AI solutions. Some example areas where it is imperative for Qatar to develop local AI solutions are as follows. Arabic Language Processing As an Arabic speaking country, the use of AI for Arabic language processing should be a national",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,12,2b600bb1dc2d41d5b897dfe45cddf6f6
1806,"Arabic Language Processing As an Arabic speaking country, the use of AI for Arabic language processing should be a national priority for Qatar. Qatar has a wealth of content in Arabic that can be used to develop AI models, and Arabic language processing capabilities can enable impactful applications in education, media, security, and other areas of strategic importance. To illustrate, Qatar Computing Research Institute QCRI has developed multiple Arabic language processing systems such as an automatic speechtotext system for Arabic that is in use by the Al Jazeera media network, a suite of Arabic text processing tools known as Farasa that is considered the best in the world, and a powerful ArabictoEnglish translation system. Qatar can be a world leader in the use of AI for Arabic language processing and generation. National Security Cyber security has become an AI problem. Advanced techniques for identifying and mitigating cyber",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,12,de7917ef29f149309c88952ade40a075
1807,"National Security Cyber security has become an AI problem. Advanced techniques for identifying and mitigating cyber threats depend to a high degree on data analytics and AI. Additionally, using AI to analyze publicly available data can provide advanced warning of threats. Such highly strategic infrastructure should rely on homegrown and locally controlled solutions. Signals from socialmedia now constitute a major focus of attention by intelligence agencies around the world to infer security threats to a nation. By building local systems, which correlate network, and social media traffic can go a long way in creating another layer of security for Qatar. Precision Medicine and Systems Biology AI will radically transform the way healthcare and medicine is practiced. The holy grail of personalized and precision medicine and the concept of from bench to bedside is realizable with AI. A consensus",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,12,e736636f800547f7aae0442a83c00cac
1808,"and precision medicine and the concept of from bench to bedside is realizable with AI. A consensus is emerging within the medical research community that a systems biology perspective which harnesses multiomic genomic, proteomic, metabolomics data is necessary to make next generation medical breakthroughs. The Qatar Genome Project provides finegrained data about citizens of Qatar and should serve as the basis of uncovering persistent disease patterns in the local population. A high rate of consanguinity in the local population makes the Qatar genome data highly unique and its usage and release needs to be strategically guided. More lifestyle and clinical data can be acquired from wearable devices, electronic health records and even social media. High quality data along with a world class medical and bioinformatics research infrastructure, including Hamad Medical Corporation,",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,12,65c49a81e71e432cbb98906b4fc65a4c
1809,"a world class medical and bioinformatics research infrastructure, including Hamad Medical Corporation, Sidra Medicine, WeillCornell MedicineQatar, QBRI, and QCRI, can catapult Qatar to the forefront of personalized medicine, emergency services, and AI based medical education and research.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,12,78a8185f9cf84e80a02218804e3c3f06
1810,"14Transportation and FIFA World Cup  Qatar is undergoing a rapid expansion in transportation infrastructure, whether it is road networks, the new Hamad Port and Airport, and expansion of Qatar Airways and Qatar Rail. This is a unique opportunity to put in place AIenabled infrastructure from the get go. Additionally, AI can help in managing the logistics challenges of World Cup , and enhance the experience of fans in the stadium and viewers at home. These AI use cases would then help build the tourism industry post . Through it TASMU16 program, the MoTC has already proposed several use cases to transform Qatar into a digitally smart nation. Many of these use cases already have a strong datadriven focus. Using AI Qatar can become a role model for sustainable urban development by cutting emissions in energy production and manufacturing from its current globally highest per capita levels. Food Security",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,13,acafbb672cab43959a0db1a0108502a0
1811,"in energy production and manufacturing from its current globally highest per capita levels. Food Security Food Security has been identified as a national priority by Qatar. There is a tremendous potential for applying AI technology at the foodenergywater nexus and many countries, mostly notably the Netherlands, have taken the lead in promoting next generation precision agriculture and vertical farming techniques. There is a push to generate massive amounts of data at the finest granularity level in agriculture and create customized water and fertilizer usage plans which increases crop yield and is environment friendly at the same time. AI will play a big role in achieving food security in Qatar and everywhere in the future when severe strain on yields and arable land is expected due to climate change. Furthermore Qatar should develop customized AIdriven simulations to prepare contingency",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Qatar] National AI Strategy.pdf,13,ecb21db1e777494da0eb11b31b60ebc8
